episode,steps,reward,score,episode_length,epsilon,learning_rate,loss,max_stage,fuel_pickups,crashes,mean_reward_100,mean_score_100,mean_stage_100,action_entropy
959,914918,-19.551938424648082,4600.86450487331,1171,0.02000001107536342,1e-06,0.11466078852390016,2,1,1,-21.80947475089844,2966.1569986140116,1.39,0.6149794836129628
960,915895,-28.4777511996528,2569.63712384115,977,0.020000010861051465,1e-06,0.11583299933529498,1,1,2,-21.89969511909049,2978.5182989309833,1.39,0.8771302268400543
961,917266,-4.584013959373436,5522.774370738248,1371,0.020000010567287344,1e-06,0.11764177798825425,2,1,0,-21.57867412204439,3023.650369740987,1.4,0.624120863585553
962,918657,-23.346066425524548,4887.321847337468,1391,0.02000001027735704,1e-06,0.11717425333637287,2,2,1,-21.502443101724992,3054.2001132190726,1.41,0.846168512058849
963,919458,-32.19549037712244,1676.8620553698304,801,0.02000001011402556,1e-06,0.12104042203452778,1,0,1,-21.544548937847345,3057.0589493189614,1.41,0.864981414397247
964,920099,-22.25588843017222,2015.1202010340417,641,0.02000000998519134,1e-06,0.12079899792680038,1,0,2,-21.575134781028716,3034.502361112385,1.4,0.54790458715883
965,920900,-27.105262597866634,2057.1701961762474,801,0.020000009826503063,1e-06,0.11835391674372141,1,0,1,-21.57263817241012,3039.1776707427516,1.4,0.7626900456965949
966,921382,-17.695146075652268,1310.181343131547,482,0.0200000097322307,1e-06,0.11976902777738714,1,1,3,-21.48215129354682,3009.399090542972,1.39,0.6452768283517368
967,922023,-22.80997250699523,2160.829134410995,641,0.02000000960825985,1e-06,0.12393015306355801,1,0,2,-21.403776230120112,3011.835328393724,1.39,0.4315522267463504
968,922679,-24.004316885659378,1670.4485540671365,656,0.020000009483022833,1e-06,0.11727025262761588,1,0,2,-21.35675997045488,3007.191219746682,1.39,0.9142713009255793
969,924165,-4.750885227690375,5897.539418865735,1486,0.020000009205334287,1e-06,0.11922108921414168,2,2,2,-21.05963684052689,3052.783790879076,1.4,0.6389533422817747
970,925328,-8.394372453226861,4445.969212141041,1163,0.020000008993689186,1e-06,0.11901905723332538,2,1,1,-20.79420325594559,3080.1186059422366,1.41,0.7737046201615982
971,926478,-17.693950059079626,4695.706870644806,1150,0.020000008789195032,1e-06,0.12124068513674581,2,1,2,-20.65971273747079,3113.087010306651,1.42,0.5982342272074316
972,927440,-20.21876857422865,2738.637715954902,962,0.020000008621707317,1e-06,0.1245451648564711,1,1,2,-20.55052508844785,3132.9638856502947,1.42,0.9279288302927251
973,927988,-32.949895504512604,1335.7966423679507,548,0.020000008527729346,1e-06,0.12260236296578426,1,0,3,-20.54566475859257,3136.8706725536454,1.42,0.7599128561046188
974,929379,-14.455343242187357,5274.586902169858,1391,0.020000008293757553,1e-06,0.12428261422887606,2,1,2,-20.464756368163766,3178.003049925175,1.43,0.7104783114839166
975,930822,-12.913324999865367,5355.9007814758115,1443,0.020000008057820654,1e-06,0.12412071547503903,2,2,2,-20.180465700661866,3214.5194816655658,1.44,0.8397485537841866
976,931456,-39.5714779467076,1282.0502605510303,634,0.02000000795629254,1e-06,0.12138400412067676,1,0,3,-20.33736638016684,3211.2289134118178,1.44,0.8910911096689073
977,932602,-9.891969622340984,4564.6095755881715,1146,0.02000000777600826,1e-06,0.13016727077977872,2,1,2,-20.1625985887829,3240.529647904567,1.45,0.6912093329602561
978,933284,-15.553576301971075,2429.9591557976723,682,0.020000007670663594,1e-06,0.12881702717251617,1,0,2,-20.28749382579,3218.5937786138743,1.44,0.42631240914347646
979,934410,-10.805139455607385,4559.020315948274,1126,0.02000000749985082,1e-06,0.1316841836004695,2,1,2,-20.16984544292635,3244.2737138823845,1.45,0.5961446768215933
980,934906,-33.23158250726648,823.8973889096716,496,0.020000007425820098,1e-06,0.13037855528865852,1,0,3,-20.48825083721148,3199.7077602689255,1.44,0.6706200687322259
981,935550,-21.11897218196396,1809.2447783761418,644,0.02000000733078885,1e-06,0.13486168924892633,1,0,2,-20.476148632390856,3186.329633212369,1.44,0.7245191145905397
982,935934,-25.54053812340394,798.2458467793822,384,0.020000007274704034,1e-06,0.12980040177353658,1,0,3,-20.415529446390348,3182.2366685130387,1.44,0.7686614193846906
983,938246,3.1478995697698724,10174.325802779136,2312,0.02000000694598038,1e-06,0.128257135720843,3,4,0,-20.11707880652737,3274.758589891865,1.46,0.7847898032290034
984,939393,-27.71171008185642,4331.894442755394,1147,0.020000006788453335,1e-06,0.13233593813571576,2,1,2,-20.083242316893845,3278.817659002674,1.46,0.6821593204279499
985,940944,-9.649837703364662,5615.836978970034,1551,0.02000000658110806,1e-06,0.13370695765365004,2,2,1,-19.90075196703337,3329.07169067181,1.47,0.7743051827361414
986,941765,-24.98016742490605,2309.167062396185,821,0.02000000647392862,1e-06,0.13509582882195748,1,0,1,-19.901079257495113,3335.7257290055077,1.47,0.8365327247228368
987,942586,-30.816214595760755,1891.502299242388,821,0.020000006368494694,1e-06,0.13075117504476014,1,0,1,-19.86780339042672,3345.2529351988032,1.47,0.8148120414227301
988,943039,-22.12437477389053,937.2020538027956,453,0.02000000631105672,1e-06,0.1286860768720261,1,1,3,-19.78276791583881,3339.4250919299293,1.47,0.6093598389762821
989,943460,-20.321720668683287,906.4258594159882,421,0.02000000625814071,1e-06,0.12805606577890502,1,1,3,-19.684372083396067,3330.1721937483935,1.47,0.6611898385520412
990,944221,-24.114603593226448,2071.7420724493277,761,0.02000000616361299,1e-06,0.13554630783458735,1,0,1,-19.674666937750214,3322.7422139449523,1.47,0.792682138463272
991,944911,-18.441256304859856,2240.7106434141033,690,0.020000006079139338,1e-06,0.13602790866937975,1,0,2,-19.65603184603681,3301.280592150777,1.46,0.6235563614301398
992,946202,-10.233227512979202,4645.092841847879,1291,0.02000000592418503,1e-06,0.13765140226302708,2,1,0,-19.620863063471116,3297.4596778652894,1.46,0.8170034757908184
993,946843,-28.351983833006905,1709.125012145108,641,0.02000000584872173,1e-06,0.14193447865255165,1,0,2,-19.564261876690313,3305.1303143829773,1.46,0.770285452705683
994,947736,-29.24136144648833,2499.920750638401,893,0.020000005745190844,1e-06,0.13404326340285821,1,1,3,-19.52820274763927,3321.895037211409,1.46,0.8292356533651242
995,948815,-20.851532874572392,4206.072948056335,1079,0.02000000562253781,1e-06,0.14020446368576864,2,1,2,-19.618035550696064,3311.5544238196476,1.46,0.6341877270089902
996,949315,-32.96717787930349,959.313374100925,500,0.020000005566592625,1e-06,0.14446953139454127,1,0,3,-19.63229037099007,3302.755769059266,1.46,0.9184658406075377
997,950107,-41.130135196173335,1312.940972136111,792,0.02000000547911247,1e-06,0.13822334343943782,1,0,2,-19.65476799277543,3303.436612424682,1.46,0.8109042444378926
998,950748,-32.79926252197104,1064.7891692151852,641,0.020000005409318584,1e-06,0.14059669675535047,1,0,2,-19.76710278070661,3289.644392549603,1.46,0.7661767336464999
999,951509,-33.81311031857273,1247.922093759255,761,0.020000005327612116,1e-06,0.14270035944555967,1,0,1,-20.019429780066083,3242.4208543129857,1.45,0.8608089640597189
1000,952150,-33.34502631246059,1049.1976588962668,641,0.020000005259748068,1e-06,0.13863211609829978,1,0,2,-20.32247715089459,3192.9563465376496,1.44,0.7487094515815339
1001,952701,-31.637359174960146,1421.7431918765578,551,0.020000005202103845,1e-06,0.14486951481706434,1,0,3,-20.36551838087443,3164.390193977684,1.43,0.7694964221324224
1002,953894,-21.92344472169136,4186.869923139589,1193,0.020000005079450718,1e-06,0.1429858597546616,2,2,3,-20.31692351873526,3153.5258329518715,1.43,0.8202161366063919
1003,954466,-26.183047295124673,1607.0526721174365,572,0.02000000502167292,1e-06,0.14481268000424272,1,0,3,-20.29374347529262,3152.040468113911,1.43,0.7121555360958071
1004,955817,-15.962571084141107,4652.987629013812,1351,0.020000004887804033,1e-06,0.1438746245055398,2,2,2,-20.358431518751303,3147.2504194234975,1.43,0.775937883298271
1005,956528,-32.364185217133326,1459.0701495440687,711,0.020000004818791304,1e-06,0.14161286878225338,1,0,2,-20.655571191186777,3107.598703818576,1.42,0.8173565621011557
1006,957275,-24.339624945497476,1969.0142081505483,747,0.02000000474733368,1e-06,0.14286525890859494,1,1,3,-20.733344018968253,3107.9790579784963,1.42,0.7511440391269979
1007,957856,-22.47505996037067,1962.9204953565936,581,0.020000004692488926,1e-06,0.14652573655514933,1,0,2,-20.67638283030353,3110.4646064928866,1.42,0.46894295430815885
1008,958523,-31.263857764774936,1167.2701887379928,667,0.0200000046303068,1e-06,0.14486772825346625,1,0,2,-20.772332508609114,3084.7683028197825,1.41,0.8074067101278795
1009,959104,-28.79798565646652,1134.515552745693,581,0.020000004576814032,1e-06,0.1473646450037595,1,0,2,-20.785248065568496,3081.461935615278,1.41,0.8345919133973037
1010,959665,-28.463795904691253,1399.7601022405424,561,0.02000000452574919,1e-06,0.14405637466865,1,0,2,-20.944390461936276,3040.2034173887364,1.4,0.8556270002279529
1011,960306,-34.401209585733575,1247.3525325747237,641,0.020000004468099408,1e-06,0.14265449440423486,1,0,2,-21.036852142385396,3035.427884997798,1.4,0.8743924986709022
1012,960831,-22.804567204295353,1111.1688762711815,525,0.02000000442142981,1e-06,0.13742822855001405,1,1,3,-21.059268996199375,3024.1478480583005,1.4,0.8335308932724718
1013,961294,-29.194012689555663,913.1342886801598,463,0.020000004380676346,1e-06,0.14069737902325508,1,0,3,-21.27170386569597,2982.4101549999946,1.39,0.9131306753517081
1014,962624,-21.617356747957174,4478.966255182458,1330,0.020000004265686502,1e-06,0.1368780568669221,2,2,2,-21.374587337716463,2928.444648644302,1.38,0.9176472765286852
1015,962964,-23.943337938039978,728.0579060645255,340,0.020000004236778234,1e-06,0.13287756581352475,1,0,3,-21.313531298792128,2922.7128952357143,1.38,0.8698545872537173
1016,963585,-29.101519934149753,1294.0848970613874,621,0.020000004184482875,1e-06,0.1414739954346812,1,0,2,-21.34885076187278,2916.855527855855,1.38,0.846887780294235
1017,964448,-28.870911852070787,2097.7004670458273,863,0.020000004112878424,1e-06,0.1369997241684297,1,1,3,-21.419424323506973,2915.9960687671464,1.38,0.9084120146547537
1018,965593,-10.97550159084729,4349.819286822498,1145,0.02000000401976374,1e-06,0.14250638818278843,2,1,1,-21.292908033278525,2935.2624383946995,1.39,0.6874080921528155
1019,966182,-31.93838218121622,1380.005159251158,589,0.02000000397268874,1e-06,0.14892872719881592,1,0,3,-21.52154743206276,2900.9924752586917,1.38,0.8938892752874499
1020,966874,-29.332745215500392,1491.4311103639875,692,0.020000003918085454,1e-06,0.13945747206170608,1,0,2,-21.570911693322323,2869.0700338429688,1.37,0.8209300314552236
1021,967695,-29.4362278670376,1969.894554314922,821,0.0200000038542758,1e-06,0.1407888779840937,1,0,1,-21.68749993375572,2865.8319168396874,1.37,0.9217274273975854
1022,968513,-37.726050495797224,1730.5892324862605,818,0.020000003791732845,1e-06,0.13110969443680276,1,0,2,-21.841934108578553,2842.474430441367,1.36,0.955199634068601
1023,969514,-30.91780358737087,2339.804439926648,1001,0.02000000371657717,1e-06,0.13402592134359595,1,1,2,-22.233511270775967,2812.855410390155,1.35,0.9551446231577931
1024,970268,-22.31865346525483,2374.512056502095,754,0.02000000366095166,1e-06,0.13974475996218008,1,0,2,-22.22194276742432,2813.0426270295957,1.35,0.683170115691968
1025,971029,-29.27060460483016,1438.8810043214196,761,0.02000000360565386,1e-06,0.13787161682104587,1,0,1,-22.412538323695973,2775.3263351987025,1.34,0.8954089591099267
1026,971670,-28.77808855442121,1485.3508387955208,641,0.02000000355972441,1e-06,0.1353564819788877,1,0,2,-22.5066315339532,2763.7663209228467,1.34,0.8253625285495341
1027,972311,-18.87324913828273,1979.4061584563742,641,0.020000003514380024,1e-06,0.13364411835586318,1,0,2,-22.40527241081796,2769.271974161081,1.34,0.7086714245496907
1028,973835,-10.619112707563271,5362.350129577188,1524,0.020000003408877743,1e-06,0.13423849859340922,2,3,2,-22.2392315543107,2801.2828238563006,1.35,0.8198730589616955
1029,975206,-7.992077151378239,4954.095532294632,1371,0.020000003316676177,1e-06,0.13759122309658778,2,2,2,-22.06872490385402,2839.8987048890467,1.36,0.8179835889716651
1030,975984,-21.673861420455786,2198.777021000836,778,0.020000003265468125,1e-06,0.1412445567548275,1,1,3,-22.053426167634143,2850.574711302832,1.36,0.8779114365322094
1031,976625,-28.700678661854138,1336.354168402451,641,0.020000003223872027,1e-06,0.1348485379565548,1,0,2,-22.1328176772809,2812.4289037689987,1.35,0.9075505855397712
1032,977756,-8.736260745458269,4088.6631657563466,1131,0.020000003151766626,1e-06,0.13475846071092693,2,1,1,-21.938869842835725,2844.1878846424133,1.36,0.7557911756348747
1033,978324,-32.62649632146182,1151.8747378215355,568,0.020000003116165156,1e-06,0.1316463970579207,1,0,3,-21.948936719587252,2843.147836687258,1.36,0.8318295279771526
1034,978965,-27.893719115046164,1298.0159107369964,641,0.020000003076470905,1e-06,0.13285541539654344,1,0,2,-22.127202163758355,2833.8394802559005,1.36,0.8216502687656034
1035,980058,-21.654341058065306,2876.094878084054,1093,0.020000003009948985,1e-06,0.13638124195560608,1,2,3,-22.144886424747554,2845.174129945093,1.36,0.9292023755833908
1036,980699,-29.246352907516922,1529.513905528677,641,0.02000000297160773,1e-06,0.131250383862688,1,0,2,-22.169752168529023,2819.757585399588,1.35,0.8444072941801
1037,982250,-17.210777873947006,4965.051446142803,1551,0.02000000288084349,1e-06,0.13314623371857084,2,3,3,-22.12714306034848,2813.346538597766,1.35,0.9264387768766237
1038,984022,-10.164510033989334,6694.7577175379065,1772,0.020000002780534373,1e-06,0.1333484308012082,2,4,3,-21.974916331254466,2857.754699790856,1.36,0.8398287224805295
1039,985024,-38.636757212949114,1989.0752453637626,1002,0.020000002725367085,1e-06,0.1321899162743895,1,1,3,-22.20322272453679,2835.340580641953,1.35,0.9227999226686102
1040,986544,-15.354349971899047,4920.648152366052,1520,0.0200000026437626,1e-06,0.1363164965136859,2,3,3,-22.188706576832864,2832.8388176462404,1.35,0.91200777153947
1041,987186,-25.019928536803313,1377.0637209869333,642,0.02000000261003369,1e-06,0.13261055059997928,1,1,3,-22.379151643639698,2781.001310718801,1.34,0.7375523361569384
1042,988697,-1.029781202342651,6513.661539625429,1511,0.020000002532338364,1e-06,0.13764450196756148,2,2,1,-22.12499413343315,2828.8373523595747,1.35,0.5351665016379238
1043,989178,-27.69475297218416,1156.803158027181,481,0.02000000250809407,1e-06,0.13655083240426133,1,0,3,-22.251882147700403,2791.649950367216,1.34,0.7724243806189663
1044,990349,-28.648656657968232,4099.655942243065,1171,0.020000002450037007,1e-06,0.13554144396433124,2,1,1,-22.50053613309904,2777.420066916713,1.34,0.8859487474085405
1045,991170,-28.459830075968583,1573.4791900836487,821,0.020000002410135886,1e-06,0.12800316499425926,1,0,1,-22.661833805975547,2752.4439088091076,1.33,0.888357368091429
1046,992280,-17.82169123064689,4391.834313270389,1110,0.020000002357220402,1e-06,0.13560836347457658,2,1,2,-22.775263178989174,2736.404260271196,1.33,0.6251015020862181
1047,992729,-28.81811549975401,970.7679372802241,449,0.020000002336147325,1e-06,0.13074528947597025,1,0,3,-22.764651223968375,2737.693810625239,1.33,0.8207104631803216
1048,993115,-25.922464572010927,767.9064941144978,386,0.020000002318181703,1e-06,0.13202565615041267,1,0,3,-22.815066346831973,2723.42986638384,1.33,0.7645204896425698
1049,994106,-17.759947368604497,3827.185671236471,991,0.020000002272687677,1e-06,0.1318996555146533,2,1,2,-22.85698440535879,2710.7906693963428,1.33,0.6975517776228789
1050,994867,-24.35010181480041,1972.7448436146574,761,0.020000002238359273,1e-06,0.13727048930862573,1,0,1,-22.784750669784394,2713.1392159666298,1.33,0.8766566448637974
1051,995247,-26.888086719150998,679.4444820387064,380,0.02000000222141222,1e-06,0.1332337377372345,1,0,3,-22.760058966452906,2703.052281120483,1.33,0.7255588240765183
1052,995880,-26.096971809562643,1381.9506379218533,633,0.020000002193466412,1e-06,0.13422823711158635,1,0,2,-22.860043466189598,2702.2627119115978,1.33,0.9127300856691557
1053,997240,-14.034992662012971,4854.840363018773,1360,0.020000002134608227,1e-06,0.13723097354214747,2,1,2,-22.773303072963202,2724.278053894865,1.34,0.8240007467925401
1054,997861,-32.232949799947825,1306.595418758188,621,0.02000000210826035,1e-06,0.13954297656526313,1,0,2,-22.853212965231442,2718.932694713491,1.34,0.920739100062553
1055,998822,-33.816703521920665,2227.6644594724353,961,0.02000000206812651,1e-06,0.13420480643336066,1,1,2,-23.09961779717888,2699.1277871813973,1.33,0.931691459646469
1056,999403,-29.002494758383847,1168.7502607117244,581,0.020000002044233963,1e-06,0.13970797440989294,1,0,2,-23.163364055689147,2692.519689009211,1.33,0.915990833440971
1057,1000615,-21.554315147931295,4504.591708295804,1212,0.020000001995277482,1e-06,0.1333137035566588,2,2,3,-23.422712767281507,2680.3224806877047,1.33,0.807494720877651
1058,1001634,-10.367522247533342,4207.085541328532,1019,0.02000000195502529,1e-06,0.13683688382310125,2,1,2,-23.398002027113492,2673.7421710225694,1.33,0.6268121632781122
1059,1002195,-28.541401356798833,1120.264033052838,561,0.020000001933212507,1e-06,0.1331207722711,1,0,2,-23.487896656435,2638.936166304365,1.32,0.7719700186706101
1060,1003050,-34.86681788272395,1637.7765992826992,855,0.02000000190043561,1e-06,0.1347418821629202,1,1,3,-23.551787323265714,2629.61756105878,1.32,0.7069574774962977
1061,1004241,-14.25514672007445,4262.162819640664,1191,0.020000001855702127,1e-06,0.1373410778359442,2,1,1,-23.648498650872725,2617.0114455478047,1.32,0.7434336737298552
1062,1004872,-21.91853980234758,1529.7456610856689,631,0.02000000183243032,1e-06,0.1393128592556375,1,1,3,-23.634223384640954,2583.4356836852867,1.31,0.833646751700652
1063,1005602,-28.94864236315564,1731.6443125927174,730,0.020000001805871193,1e-06,0.13409476080934887,1,0,2,-23.601754904501284,2583.9835062575157,1.31,0.9191751131410464
1064,1006403,-31.229235962155087,1763.749721791332,801,0.020000001777171632,1e-06,0.13915464390631993,1,0,1,-23.691488379821113,2581.4698014650885,1.31,0.9138418764704492
1065,1007344,-30.45629507041873,1763.9918769296723,941,0.020000001744038026,1e-06,0.13702788621812712,1,0,0,-23.724998704546632,2578.5380182726226,1.31,0.8833819108622336
1066,1009035,-11.86539237899519,5433.995094162798,1691,0.020000001686040922,1e-06,0.13713618831313587,2,3,2,-23.66670116758006,2619.776155782935,1.32,0.856827554540786
1067,1009626,-27.18365907472494,1198.6568634961513,591,0.020000001666229235,1e-06,0.13494670090412125,1,0,2,-23.71043803325736,2610.154433073787,1.32,0.8988479504668904
1068,1010447,-27.38472386700684,2068.321924627181,821,0.020000001639093146,1e-06,0.1358344039440736,1,0,1,-23.74424210307084,2614.133166779387,1.32,0.8335474709283356
1069,1011088,-17.450394047100456,2256.0944504607055,641,0.020000001618214094,1e-06,0.1362599614693808,1,0,2,-23.871237191264935,2577.718717095337,1.31,0.5047020352061314
1070,1011889,-30.980471754145473,1726.7367661609887,801,0.02000000159249685,1e-06,0.13807169160341726,1,0,1,-24.097098184274124,2550.5263926355365,1.3,0.817322063313197
1071,1012922,-12.146414883950513,2874.2595630610094,1033,0.0200000015599334,1e-06,0.13913120304045898,1,3,3,-24.04162283252283,2532.3119195596983,1.29,0.8929699412290223
1072,1013913,-33.851500352514186,2108.294361909872,991,0.020000001529319904,1e-06,0.13700516754808328,1,1,2,-24.177950150305687,2526.0084860192483,1.29,0.8787660984068102
1073,1014554,-24.49325118312953,1593.228708735926,641,0.02000000150983916,1e-06,0.1312112477833228,1,0,2,-24.093383707091856,2528.5828066829276,1.29,0.9246993950268894
1074,1016029,-7.042411455815465,5432.676470486917,1475,0.020000001465949463,1e-06,0.13458487207038422,2,2,1,-24.019254389228134,2530.1637023660987,1.29,0.7692904694282852
1075,1016850,-34.70071179592088,1572.5912604392383,821,0.020000001442075116,1e-06,0.13593013433288062,1,0,1,-24.237128257188694,2492.3306071557327,1.28,0.8191587326357626
1076,1017671,-25.106175515968218,2208.756915466578,821,0.020000001418589586,1e-06,0.13310195287365134,1,0,1,-24.0924752328813,2501.597673704888,1.28,0.7924174595803176
1077,1018812,-31.185801377406808,2640.124966548198,1141,0.020000001386583945,1e-06,0.13388047788347673,1,1,1,-24.305413550431958,2482.3528276144884,1.27,0.8921459054736466
1078,1019453,-31.47581454468411,1108.9551400029577,641,0.0200000013689214,1e-06,0.13191737667562994,1,0,2,-24.464635932859085,2469.142787456541,1.27,0.8928642930849288
1079,1020207,-29.945770724667984,1697.5747921044142,754,0.020000001348432935,1e-06,0.1269688123308458,1,0,2,-24.656042245549692,2440.528332218103,1.26,0.8854469185335979
1080,1021538,-4.346614144457968,5012.252551947694,1331,0.020000001313011207,1e-06,0.13166365482663187,2,2,2,-24.367192561921605,2482.411883848483,1.27,0.7586373765193114
1081,1022359,-22.426709046373137,2388.823594999341,821,0.0200000012916276,1e-06,0.1362836397787268,1,0,1,-24.3802699305657,2488.2076720147147,1.27,0.8555102956890812
1082,1022920,-31.738235462871515,1098.705556716854,561,0.020000001277216538,1e-06,0.13258718503655703,1,0,2,-24.442246903960378,2491.21226911409,1.27,0.687035469241438
1083,1023501,-29.396243902036534,1079.1249376300193,581,0.020000001262461174,1e-06,0.12959768430437257,1,0,2,-24.76768833867844,2400.2602604625986,1.25,0.720278247830494
1084,1024186,-14.952210835505378,2436.5543115148967,685,0.020000001245283394,1e-06,0.12812956129438685,1,0,2,-24.64009334621493,2381.3068591501938,1.24,0.4687706545372962
1085,1025357,-11.507787291798788,4864.139624942134,1171,0.020000001216457723,1e-06,0.13067547802954124,2,1,1,-24.65867284209927,2373.7898856099146,1.24,0.5557695970034185
1086,1026548,-16.632673360420043,4111.256725543101,1191,0.020000001187824083,1e-06,0.13435637157357208,2,1,1,-24.575197901454413,2391.8107822413835,1.25,0.8026739317531794
1087,1027919,-27.630427279975315,4626.684106336814,1371,0.020000001155696428,1e-06,0.1344783517799016,2,2,2,-24.543340028296555,2419.162600312328,1.26,0.8806909143438166
1088,1029258,-26.203285963746858,4228.845941269276,1339,0.020000001125157617,1e-06,0.13294078343456767,2,1,0,-24.584129140195117,2452.0790391869928,1.27,0.817810407028066
1089,1029955,-28.624596348328534,1344.279458074791,697,0.020000001109581736,1e-06,0.13572140973210975,1,0,1,-24.667157896991572,2456.457575173581,1.27,0.9157738703250187
1090,1030410,-28.706707007614657,904.9027181583687,455,0.020000001099530346,1e-06,0.1342663655241767,1,0,3,-24.713078931135456,2444.789181630671,1.27,0.9149289790553371
1091,1031031,-29.857898730200443,1549.6454908759285,621,0.020000001085958632,1e-06,0.13435463558720506,1,0,2,-24.827245355388857,2437.8785301052894,1.27,0.8224880332259954
1092,1031672,-31.19013796231933,1530.9229460314066,641,0.020000001072125503,1e-06,0.13725701930486653,1,0,2,-25.03681445988226,2406.7368311471246,1.26,0.8372703248532044
1093,1032453,-21.097456105406277,2351.9251681811147,781,0.020000001055509017,1e-06,0.1292873291577786,1,0,1,-24.964269182606255,2413.164832707485,1.26,0.8049204064173267
1094,1033844,-12.045160791436945,5368.418121056427,1391,0.02000000102654945,1e-06,0.1314101528589253,2,2,2,-24.792307176055743,2441.849806411665,1.27,0.6468445925232081
1095,1034358,-30.81778895378997,1071.6508741234597,514,0.020000001016050577,1e-06,0.13206368606856478,1,0,3,-24.89196973684792,2410.505585672336,1.26,0.8195480396349994
1096,1034919,-25.695837262486243,1250.7527298946454,561,0.020000001004714208,1e-06,0.12964092648908523,1,0,2,-24.819256330679746,2413.4199792302734,1.26,0.843058061234791
1097,1035560,-29.071088487276615,1473.291580778517,641,0.020000000991915984,1e-06,0.13483075963772032,1,0,2,-24.698665863590776,2415.0234853166976,1.26,0.8722997827669804
1098,1036751,-1.8212467696512573,5018.066353662907,1191,0.020000000968567726,1e-06,0.12720460148245147,2,1,1,-24.38888570606758,2454.556257161175,1.27,0.5252198017988463
1099,1037902,-19.827563217693182,3858.542572180457,1151,0.02000000094652597,1e-06,0.13136454127068678,2,1,1,-24.249030235058786,2480.662461945387,1.28,0.8159410857130283
1100,1039093,-12.480292220734988,4784.732029030324,1191,0.020000000924246128,1e-06,0.13164777174595146,2,1,1,-24.040382894141526,2518.0178056467275,1.29,0.6303233533742076
1101,1039734,-30.597355275298074,1366.1742062936655,641,0.02000000091247292,1e-06,0.13235799440541618,1,0,2,-24.029982855144908,2517.462115790898,1.29,0.8865912176823543
1102,1040925,-29.25093119973517,3999.2142631846014,1191,0.020000000890994636,1e-06,0.13300216482056104,2,2,3,-24.103257719925345,2515.5855591913482,1.29,0.7324720213696019
1103,1041462,-32.73931366090865,1077.3785558661816,537,0.02000000088147656,1e-06,0.13172544583026147,1,0,3,-24.168820383583185,2510.288818028836,1.29,0.823650996689249
1104,1042103,-30.731070823665892,1356.8904091262905,641,0.02000000087024816,1e-06,0.13550217797494438,1,0,2,-24.316505380978434,2477.3278458299606,1.28,0.9242227983905242
1105,1042744,-25.94490329718461,1902.1401796486523,641,0.020000000859162786,1e-06,0.13057916470935535,1,0,2,-24.252312561778943,2481.758546131007,1.28,0.6533245400823005
1106,1043482,-30.347354080210117,1732.8679197812305,738,0.020000000846574672,1e-06,0.12738536817947943,1,0,2,-24.312389853126074,2479.3970832473137,1.28,0.7891798954335684
1107,1044440,-16.37722308913231,2719.9065220683706,958,0.020000000830508704,1e-06,0.13240383086932167,1,2,3,-24.251411484413687,2486.966943514431,1.28,0.8785331653257052
1108,1045461,-6.2485750610091895,4348.002511162305,1021,0.020000000813721695,1e-06,0.13062111381715005,2,2,3,-24.001258657376027,2518.7742667386747,1.29,0.6246736170747023
1109,1046342,-30.99103752576551,2419.5983696281514,881,0.020000000799509497,1e-06,0.12830716168357822,1,1,2,-24.02318917606902,2531.625094907499,1.29,0.8315521339642082
1110,1047243,-29.29398257670971,2350.042946418359,901,0.020000000785231366,1e-06,0.12743450305760567,1,1,2,-24.031491042789206,2541.127923349277,1.29,0.8403890732838606
1111,1048064,-32.412051117388096,1667.6761574412953,821,0.020000000772443148,1e-06,0.12192148116874382,1,0,1,-24.011599458105753,2545.331159597943,1.29,0.9473395705227503
1112,1048794,-30.250574652791684,1610.4717131539855,730,0.020000000761247406,1e-06,0.12391497042438347,1,0,2,-24.086059532590717,2550.3241879667708,1.29,0.9175059921706217
1113,1049985,-2.634127313755555,4683.51995612483,1191,0.02000000074332875,1e-06,0.12324592578564994,2,1,1,-23.820460678832713,2588.0280446412175,1.3,0.7728091503195579
1114,1050641,-22.92655939909067,1863.6683647428745,656,0.020000000733639972,1e-06,0.12415983506035423,1,0,2,-23.83355270534405,2561.875065736822,1.29,0.7799949533873226
1115,1051402,-28.7418715954815,1788.5346184724324,761,0.020000000722558517,1e-06,0.127263562323014,1,0,1,-23.88153804191846,2572.479832860901,1.29,0.9200928434660132
1116,1052032,-20.779246502911704,1621.8101366906276,630,0.020000000713511396,1e-06,0.12545892484042617,1,1,3,-23.79831530760608,2575.7570852571935,1.29,0.8459935036619015
1117,1052639,-32.413369546007985,1347.5178306482246,607,0.020000000704901735,1e-06,0.1331743364984897,1,0,3,-23.83373988454545,2568.255258893217,1.29,0.8512110244342879
1118,1053504,-20.302411538751826,2372.2480262310714,865,0.020000000692811815,1e-06,0.12617826781671687,1,0,1,-23.9270089840245,2548.4795462873026,1.28,0.829678401402131
1119,1054087,-37.040685744629435,939.177864511266,583,0.02000000068478054,1e-06,0.13377810981744456,1,0,3,-23.97803201965863,2544.071273339904,1.28,0.8668920170944825
1120,1054916,-21.476589304386867,2039.847207214568,829,0.020000000673520483,1e-06,0.13100322072402057,1,0,1,-23.899470460547494,2549.5554343084095,1.28,0.8266071067856845
1121,1056159,-15.23318697182029,4412.127224948129,1243,0.020000000656983177,1e-06,0.12653104626451495,2,3,3,-23.75744005159532,2573.9777610147416,1.29,0.8503577799993561
