timestep,episodes,mean_reward,mean_score,mean_stage,mean_length,q1_loss,q2_loss,policy_loss,alpha,entropy,eval_stage1_mean_stage,eval_stage1_mean_reward,eval_stage3_mean_stage,eval_stage3_mean_reward,eval_stage5_mean_stage,eval_stage5_mean_reward,eval_overall_mean_stage,eval_overall_mean_reward
331000,330,7282.416692430111,4406.5246105803235,1.68,1124.43,305.7909072113037,293.70287620544434,-542.4599136352539,0.6361935138702393,0.5521287551522255,,,,,,,,
332000,331,7331.633036817708,4431.1492950803295,1.69,1129.33,327.3478958892822,336.8981972503662,-541.8695208740235,0.6483399868011475,0.5467689773440361,,,,,,,,
333000,332,7331.411471545831,4428.381411536945,1.69,1128.77,215.12364974975586,205.18608757019044,-539.7166177368164,0.6427134871482849,0.555894787311554,,,,,,,,
334000,333,7186.126322504141,4347.479736151715,1.67,1113.28,233.0086598968506,222.80175884246827,-540.6577825927734,0.6371235847473145,0.5587658721208573,,,,,,,,
335000,335,7141.595619471364,4325.48430787523,1.66,1109.78,239.01398532867432,234.16033554077148,-541.9266735839843,0.640612006187439,0.5479697653651238,,,,,,,,
336000,335,7141.595619471364,4325.48430787523,1.66,1109.78,191.13596374511718,193.72983043670655,-541.4892993164062,0.6513954401016235,0.5430646044015884,,,,,,,,
337000,337,7064.780952432372,4277.85994220004,1.65,1100.28,203.6192115020752,205.96157711029053,-541.3269088745117,0.6383615136146545,0.5378080847859382,,,,,,,,
338000,337,7064.780952432372,4277.85994220004,1.65,1100.28,225.8341965484619,227.30642631530762,-540.789938659668,0.6224717497825623,0.5494210678339004,,,,,,,,
339000,338,7141.60082691313,4316.517522682642,1.66,1110.19,184.92631912231445,181.898034324646,-539.6733227539063,0.6377921104431152,0.5482136216759682,,,,,,,,
340000,339,7182.104757304562,4337.898895301212,1.67,1114.98,199.00225189208984,203.44924926757812,-540.525007019043,0.6270065307617188,0.5489319041371346,,,,,,,,
341000,340,7252.663069878097,4375.791954923291,1.68,1122.79,293.9320142364502,296.45000595092773,-541.4350930786132,0.6317970752716064,0.5608686378598213,,,,,,,,
342000,341,7280.699053518286,4391.557692722571,1.69,1124.8,204.90196731567383,200.12053443908692,-540.6791641235352,0.6337764263153076,0.5450736564397812,,,,,,,,
343000,342,7333.544244033267,4418.481861195172,1.7,1129.51,185.94522552490236,184.0209824371338,-541.2616607666016,0.6361371278762817,0.5448786669969559,,,,,,,,
344000,342,7333.544244033267,4418.481861195172,1.7,1129.51,224.5414823150635,219.4839087677002,-542.6741934204101,0.6375259757041931,0.5435032704472542,,,,,,,,
345000,343,7316.419545119739,4410.195004329339,1.7,1127.91,200.42899452209474,194.54776565551757,-543.4560345458984,0.6253846883773804,0.5451681587100029,,,,,,,,
346000,344,7391.844214554094,4453.372532083727,1.71,1138.49,182.57165344238283,184.21780532836914,-538.1537930297851,0.6268686056137085,0.5376544779539109,,,,,,,,
347000,345,7249.692157466704,4372.009601600509,1.69,1121.67,253.9543780517578,257.6755221557617,-540.9991528320312,0.6231270432472229,0.5520935848355293,,,,,,,,
348000,346,7310.419740749091,4406.768330286546,1.7,1128.12,150.4371314239502,148.42545860290528,-542.1160824584961,0.6530061960220337,0.5371066173911094,,,,,,,,
349000,347,7374.440027652474,4442.603314002215,1.71,1135.17,166.86747138977051,171.06011070251463,-538.2488858032226,0.6173766255378723,0.555819862484932,,,,,,,,
350000,347,7374.440027652474,4442.603314002215,1.71,1135.17,208.6591812133789,200.8274144744873,-544.5539974975586,0.6393778324127197,0.5534819439053535,,,,,,,,
351000,348,7343.307014321013,4429.092455766887,1.71,1130.56,174.9059782409668,178.3932962036133,-540.8775119018554,0.650497555732727,0.5392172452807427,,,,,,,,
352000,349,7344.950975591573,4430.119589088553,1.71,1130.36,207.7128279876709,200.91457069396972,-536.4952633666992,0.6257190704345703,0.5622680565714836,,,,,,,,
353000,350,7321.066930392502,4417.372913698243,1.71,1126.14,166.4163864517212,167.80395896911622,-538.8688159179687,0.6225029826164246,0.5496752414107323,,,,,,,,
354000,352,7228.930858614502,4367.77433027201,1.69,1113.55,151.65546478271483,144.943473739624,-541.2651348876954,0.6463777422904968,0.5459167772531509,,,,,,,,
355000,352,7228.930858614502,4367.77433027201,1.69,1113.55,145.96926727294922,146.30462852478027,-539.2408352661133,0.6392962336540222,0.542719931602478,,,,,,,,
356000,354,7149.5267605062345,4321.57862784342,1.68,1108.14,211.05488334655763,196.94364852905272,-537.2517584228516,0.6367192268371582,0.5532358595728875,,,,,,,,
357000,354,7149.5267605062345,4321.57862784342,1.68,1108.14,215.49783264160158,208.47947792053222,-540.89796875,0.6307114958763123,0.5459831807017327,,,,,,,,
358000,356,7134.618480079142,4312.227643790072,1.68,1104.23,221.52168170928954,225.50020832061767,-539.2373767089844,0.6411494016647339,0.5498121097683907,,,,,,,,
359000,356,7134.618480079142,4312.227643790072,1.68,1104.23,183.80201522827147,185.18928787231445,-543.4355200195313,0.6576361656188965,0.5438336026668549,,,,,,,,
360000,357,7167.795264250374,4330.740891522139,1.68,1108.77,199.9048622894287,197.02208179473877,-542.4376049804688,0.6446840763092041,0.5515743103623391,,,,,,,,
361000,357,7167.795264250374,4330.740891522139,1.68,1108.77,179.57415481567384,180.35554779052734,-539.0756756591796,0.6528124809265137,0.5445876666903495,,,,,,,,
362000,358,7254.461139839786,4381.5244108397,1.69,1119.78,149.52094985961915,147.24665313720703,-540.0426742553711,0.6367334723472595,0.5697032564878464,,,,,,,,
363000,359,7218.712188785704,4359.891818401793,1.69,1113.24,169.7575188064575,169.1192607116699,-537.3137582397461,0.6428248286247253,0.548194600045681,,,,,,,,
364000,360,7207.850908213149,4353.466603452875,1.69,1111.26,194.18436046600343,191.80311454772948,-539.1405621337891,0.6332566738128662,0.5484324923157692,,,,,,,,
365000,361,7222.8040246629935,4359.565392330256,1.69,1112.95,292.25372138977053,290.5806845092773,-538.8611474609374,0.6340317726135254,0.5546785792708397,,,,,,,,
366000,362,7225.785602919046,4363.230689825564,1.69,1112.66,134.51102195739747,134.60706615447998,-544.5978460693359,0.634390115737915,0.5407993388175965,,,,,,,,
367000,362,7225.785602919046,4363.230689825564,1.69,1112.66,289.03021980285644,283.08710411071775,-540.4676373291015,0.6292679905891418,0.5443851518630981,,,,,,,,
368000,363,7240.184900991711,4371.582642839607,1.69,1113.6,136.76769134521484,137.74809562683106,-540.8002502441407,0.629591703414917,0.5625579595565796,,,,,,,,
369000,364,7275.991688995381,4390.22042445433,1.7,1117.1,249.71805656433105,248.15965511322023,-538.4376165771484,0.6324968338012695,0.5406628718972206,,,,,,,,
370000,365,7345.993169044397,4427.433518733317,1.71,1127.33,189.73922534942628,181.3384176635742,-538.684094543457,0.6401547193527222,0.5483483064174652,,,,,,,,
371000,366,7350.109464909411,4430.880705551831,1.71,1127.25,176.24667869567872,182.51903953552247,-538.0485662841797,0.6341261863708496,0.5498698553442956,,,,,,,,
372000,367,7382.398888747194,4449.982639559674,1.72,1130.45,254.52162200927734,258.7729136657715,-538.31654296875,0.6335319876670837,0.5545393231511117,,,,,,,,
373000,367,7382.398888747194,4449.982639559674,1.72,1130.45,183.82470161437988,182.36688606262206,-536.9712976074219,0.6442478895187378,0.5374929395318031,,,,,,,,
374000,368,7437.4623427367005,4476.342851720492,1.73,1135.63,188.2472946166992,190.57888000488282,-535.8802545166016,0.6310771107673645,0.5392112571001053,,,,,,,,
375000,369,7509.334206634008,4514.641002984368,1.74,1144.45,255.60399497985838,259.7806700134277,-535.8012576293945,0.6252425312995911,0.5566688346862793,,,,,,,,
376000,370,7504.192068489357,4515.21823054161,1.74,1144.46,175.5518717956543,166.1970654296875,-537.2860406494141,0.6329236030578613,0.5263764131069183,,,,,,,,
377000,371,7471.178444244027,4498.020505264648,1.73,1142.57,194.23093772888183,195.9513917541504,-537.108133239746,0.6225042939186096,0.5597270488739013,,,,,,,,
378000,372,7455.543279262379,4491.575539335838,1.73,1140.68,242.1100754547119,242.4396139526367,-536.8569732666016,0.6383351683616638,0.546498683989048,,,,,,,,
379000,372,7455.543279262379,4491.575539335838,1.73,1140.68,299.12835571289065,298.1975447845459,-536.5161651611328,0.6151450276374817,0.5598603913187981,,,,,,,,
380000,373,7453.038302407635,4490.126290965445,1.73,1140.88,259.78657600402835,244.24847854614256,-533.7540051269531,0.6314041614532471,0.5480210733413696,,,,,,,,
381000,374,7500.3433449038885,4517.823778752154,1.74,1146.72,152.81257614135743,151.83940284729005,-534.9327450561524,0.6284646987915039,0.5371218734979629,,,,,,,,
382000,375,7477.222655883158,4503.783148900256,1.74,1143.29,231.97666862487793,239.4634780883789,-534.2028311157227,0.6263588070869446,0.5470438870787621,,,,,,,,
383000,376,7471.632482348227,4503.121182241764,1.74,1143.23,214.60563743591308,203.06699699401855,-533.2974768066406,0.6248390078544617,0.5348021459579467,,,,,,,,
384000,377,7365.32303629175,4438.280469145271,1.73,1131.88,143.40302005767822,143.37411727905274,-534.7562777709961,0.6210259199142456,0.5405050498247147,,,,,,,,
385000,378,7425.679794739209,4472.13359511638,1.74,1139.01,212.47910331726075,207.85187088012697,-530.8989376831055,0.6281545162200928,0.5463865831494331,,,,,,,,
386000,379,7334.186554062173,4419.098196702886,1.73,1129.82,247.38658798217773,252.22940979003906,-534.4360757446289,0.6027228832244873,0.5575591489672661,,,,,,,,
387000,381,7175.325386453932,4327.31671153813,1.71,1113.03,155.10003128051758,162.9329814147949,-532.6351000976563,0.6238263845443726,0.5599178060889244,,,,,,,,
388000,382,7193.602489113143,4337.8906960238255,1.71,1115.59,172.857000579834,169.70611358642577,-534.5148056030273,0.6213693022727966,0.5531583648920059,,,,,,,,
389000,383,7198.496551413171,4340.8267578577725,1.71,1116.38,158.5286920928955,166.47192329406738,-533.0149560546874,0.6376227736473083,0.5583061617612839,,,,,,,,
390000,384,7174.162915807048,4325.173431998515,1.71,1111.61,294.41134628295896,289.53992126464846,-530.4773104858399,0.6336157321929932,0.5403877168893814,,,,,,,,
391000,384,7174.162915807048,4325.173431998515,1.71,1111.61,257.5252247619629,257.99242881774904,-529.0534292602539,0.6378476619720459,0.5430960595607758,,,,,,,,
392000,385,7212.345889694574,4345.071314536836,1.72,1115.51,158.79260612487792,155.09999877929687,-532.5144290161132,0.6334453821182251,0.548829794228077,,,,,,,,
393000,387,7191.6741344420125,4333.018115369776,1.72,1112.03,136.4497457885742,134.02280097961426,-528.2874105834961,0.6402642130851746,0.54781335324049,,,,,,,,
394000,387,7191.6741344420125,4333.018115369776,1.72,1112.03,165.54112167358397,169.05677947998046,-528.5899603271484,0.6357658505439758,0.5586011162400246,,,,,,,,
395000,388,7323.879925770039,4410.166496748049,1.74,1125.39,278.7443874359131,281.2481716156006,-530.8369464111328,0.6208375692367554,0.5490863847732544,,,,,,,,
396000,388,7323.879925770039,4410.166496748049,1.74,1125.39,178.25245803833008,181.94103843688964,-526.5465255737305,0.6240641474723816,0.5466154786944389,,,,,,,,
397000,389,7465.604080369365,4491.75688103748,1.76,1140.43,184.4312650680542,181.18423927307128,-526.7834469604492,0.634698748588562,0.5425903806090355,,,,,,,,
398000,390,7402.162750980742,4460.917227854887,1.75,1133.11,204.81547798156737,206.11895393371583,-529.7899722290039,0.6278131008148193,0.5490954855084419,,,,,,,,
399000,391,7315.806552327582,4410.107782634983,1.74,1120.0,296.5493408203125,296.1416816711426,-526.2194967651367,0.6231464147567749,0.5512705597281456,,,,,,,,
400000,392,7382.44517489808,4445.45776197457,1.75,1128.22,181.1695792388916,182.0125473022461,-531.5928262329102,0.6449302434921265,0.5566684132814408,,,,,,,,
401000,393,7381.397362900292,4445.842892195694,1.75,1126.98,166.1469927597046,169.5448924255371,-528.6896286010742,0.638020396232605,0.5432888597249985,,,,,,,,
402000,393,7381.397362900292,4445.842892195694,1.75,1126.98,160.12756507873536,161.57690910339355,-526.0353659057618,0.6233921051025391,0.5663364624977112,,,,,,,,
403000,395,7286.837429861073,4392.50761713939,1.74,1114.35,185.41769973754882,183.8055905151367,-525.2864221191406,0.6257150173187256,0.5495678576827049,,,,,,,,
404000,395,7286.837429861073,4392.50761713939,1.74,1114.35,315.4898918914795,316.24129035949704,-524.8749890136719,0.6272774934768677,0.5459430611133576,,,,,,,,
405000,396,7275.313972297449,4385.031011921248,1.74,1112.33,184.93934944152832,180.05496192932128,-527.7124966430664,0.634394109249115,0.5531071469187736,,,,,,,,
406000,397,7349.290135714068,4426.827294549222,1.75,1120.57,292.4256455993652,289.3859470367432,-528.599075012207,0.6221855878829956,0.539726694226265,,,,,,,,
407000,399,7298.742565300289,4401.439283716439,1.74,1114.75,236.11647064208984,230.8461374282837,-525.7772177124024,0.6213982701301575,0.5610171717405319,,,,,,,,
408000,399,7298.742565300289,4401.439283716439,1.74,1114.75,303.3686929321289,310.112195892334,-524.6818942260742,0.6047977209091187,0.539915019273758,,,,,,,,
409000,400,7370.096878333354,4441.985192960053,1.75,1125.25,299.21755363464354,296.82190055847167,-522.7470684814454,0.6352127194404602,0.5569590401649475,,,,,,,,
410000,401,7362.193349002686,4439.264065984377,1.75,1124.69,217.62602737426758,216.16328788757323,-527.9049307250976,0.6256673336029053,0.5428921061754227,,,,,,,,
411000,402,7384.48684748524,4452.333720823861,1.75,1127.1,184.42144813537598,184.6927628326416,-523.9152667236328,0.6354610323905945,0.5490268331766128,,,,,,,,
412000,403,7452.72087584843,4490.653127100344,1.76,1135.22,200.07384384155273,202.25082191467285,-524.9109741210938,0.6368016004562378,0.5589738219976426,,,,,,,,
413000,403,7452.72087584843,4490.653127100344,1.76,1135.22,248.996450881958,256.14610961914065,-524.3078182983398,0.6396619081497192,0.547294254899025,,,,,,,,
414000,404,7534.98702424126,4537.6647595360255,1.77,1146.52,273.2085305786133,269.51600685119627,-525.3459460449219,0.6278938055038452,0.5556621521711349,,,,,,,,
415000,405,7277.58144369252,4391.105299880285,1.74,1122.52,206.0073013305664,203.20194869995117,-523.0193637084961,0.627321720123291,0.5473099234700203,,,,,,,,
416000,406,7326.411782038019,4418.817100589184,1.75,1128.81,178.48229461669922,187.1064047241211,-525.127166442871,0.632199764251709,0.5432594537734985,,,,,,,,
417000,407,7387.9486346410495,4450.859638338043,1.76,1134.31,147.9282492828369,148.9317137145996,-525.3533554077148,0.6217169165611267,0.558194888830185,,,,,,,,
418000,407,7387.9486346410495,4450.859638338043,1.76,1134.31,189.1682992553711,191.35078086853028,-524.4333840942382,0.6326820850372314,0.5444025787711143,,,,,,,,
419000,409,7396.132415634111,4455.431855950969,1.76,1136.28,214.42188613891602,215.7155567932129,-524.6961917114257,0.6240238547325134,0.5463809934258461,,,,,,,,
420000,410,7313.709796020341,4405.1025507200875,1.75,1127.97,198.79108863830567,198.40953315734862,-526.1477276611328,0.6234155893325806,0.5428953316807746,,,,,,,,
421000,412,7085.351623021731,4275.855875088655,1.72,1104.41,211.31989852905272,215.77512130737304,-526.430383605957,0.6350221633911133,0.5523514902591705,,,,,,,,
422000,413,6951.966719064691,4197.152952426803,1.7,1091.56,230.35570419311523,232.78819755554198,-526.4102734375,0.6386528611183167,0.5448550626635551,,,,,,,,
423000,414,6993.40531465798,4215.238026823918,1.71,1096.29,240.70789764404296,246.36546920776368,-528.534213256836,0.6245027780532837,0.5413564383983612,,,,,,,,
424000,414,6993.40531465798,4215.238026823918,1.71,1096.29,147.20182899475097,150.16636947631835,-525.2644934082032,0.6340538263320923,0.5429118919372559,,,,,,,,
425000,415,6990.475406832304,4214.36090629951,1.71,1096.24,255.6996753692627,244.36838584899903,-527.2688989257813,0.6342396140098572,0.5410128495097161,,,,,,,,
426000,416,7002.247493325831,4219.547134318542,1.71,1098.04,189.96234199523926,184.47306190490724,-526.3846871948242,0.6337476968765259,0.5615185987949372,,,,,,,,
427000,417,7010.977135024747,4222.182430669247,1.71,1096.86,227.36249954223632,224.73270126342774,-526.8436404418945,0.6234898567199707,0.5478984853625297,,,,,,,,
428000,418,7008.367110453464,4224.225321324027,1.71,1096.65,195.56224670410157,190.34764556884767,-527.4026513671874,0.646156907081604,0.5494744914770127,,,,,,,,
429000,419,7027.532707588436,4233.675045838024,1.71,1098.45,159.13644577026366,158.91230087280275,-525.976286315918,0.6280205249786377,0.5546063062548637,,,,,,,,
430000,421,6963.530917789892,4197.184541202039,1.7,1090.24,193.31596935272216,189.28134674072265,-526.2940335083008,0.6464933156967163,0.5527329182624817,,,,,,,,
431000,421,6963.530917789892,4197.184541202039,1.7,1090.24,192.77350414276123,190.22721183776855,-522.532247619629,0.6202554702758789,0.5570889192819596,,,,,,,,
432000,422,7021.572276460793,4226.954389894046,1.71,1095.94,219.6943096923828,219.15114974975586,-523.3713265991211,0.6170690655708313,0.5528436225652694,,,,,,,,
433000,423,7021.935094323922,4224.839950102407,1.71,1094.36,158.31406063079834,159.62167335510253,-528.1781872558594,0.6337367296218872,0.5434370124340058,,,,,,,,
434000,423,7021.935094323922,4224.839950102407,1.71,1094.36,249.56699981689454,252.81730163574218,-524.9325726318359,0.6279473304748535,0.5476055908203125,,,,,,,,
435000,425,6993.1695928256095,4212.610239617427,1.7,1092.67,296.2730364990234,302.19558685302735,-527.5455142211914,0.6365782022476196,0.5515102663636208,,,,,,,,
436000,426,6910.578630295872,4164.664883428421,1.69,1085.17,209.5576085662842,205.1072506713867,-527.7152529907227,0.6224560737609863,0.5466749405860901,,,,,,,,
437000,426,6910.578630295872,4164.664883428421,1.69,1085.17,268.6546221160889,278.4538198852539,-524.9934820556641,0.618808388710022,0.5572686251997948,,,,,,,,
438000,427,6950.873615807622,4186.015857229141,1.7,1088.87,184.25278610229492,185.9769524383545,-526.9318078613281,0.6349216103553772,0.5405302116274834,,,,,,,,
439000,428,6997.318084374726,4213.390796512309,1.71,1094.98,258.8407669830322,256.7578913879395,-523.5764184570312,0.625488817691803,0.5585860964655877,,,,,,,,
440000,429,7090.045822790238,4265.723231582949,1.72,1107.45,194.12486320495606,195.90695362091066,-528.291235961914,0.6148265600204468,0.5524325835704803,,,,,,,,
441000,430,7073.110963961043,4255.125768330046,1.72,1104.1,189.6672858428955,186.73971282958985,-528.0988232421874,0.6364448070526123,0.548269200026989,,,,,,,,
442000,431,7015.517257456905,4228.205951856767,1.71,1097.37,138.10425163269042,143.6437664794922,-524.1097473144531,0.634127140045166,0.5397978183627129,,,,,,,,
443000,431,7015.517257456905,4228.205951856767,1.71,1097.37,167.39713142395019,170.56091903686524,-522.1661557006836,0.6284959316253662,0.5445836624503135,,,,,,,,
444000,432,7052.10619764736,4251.211786517859,1.71,1102.4,209.85315185546875,212.09536712646485,-523.6286196899414,0.6390273571014404,0.554252213537693,,,,,,,,
445000,433,7134.233332208571,4295.690430976298,1.72,1111.58,240.9387623977661,256.1547063446045,-520.3761306762696,0.6237691640853882,0.5506958988308907,,,,,,,,
446000,433,7134.233332208571,4295.690430976298,1.72,1111.58,165.4561508178711,169.4726343536377,-522.8981967163086,0.6239938735961914,0.5484983378648758,,,,,,,,
447000,434,7206.539939538501,4336.707843256689,1.73,1121.88,210.73051193237305,211.2014754486084,-523.825412902832,0.6270765662193298,0.5520512184500694,,,,,,,,
448000,434,7206.539939538501,4336.707843256689,1.73,1121.88,222.2025846862793,224.43412811279296,-526.0627297973633,0.6188660860061646,0.547227437198162,,,,,,,,
449000,435,7355.633962524594,4423.650691615587,1.75,1136.43,176.3467632293701,179.17616714477538,-523.2002917480469,0.6446056962013245,0.5483874145150185,,,,,,,,
450000,436,7305.29910218326,4398.396781325241,1.74,1130.73,311.5618988800049,313.0397006988525,-521.5530892944336,0.6271799802780151,0.5633637315034866,,,,,,,,
451000,437,7378.581627047597,4437.89785297513,1.75,1139.1,260.37808822631837,251.25041015625,-518.7725119018555,0.6257277131080627,0.5504651054739952,,,,,,,,
452000,438,7305.867688775458,4399.115052931039,1.74,1129.34,179.41419807434082,175.7064242553711,-522.0884191894531,0.6202749013900757,0.5473976555466652,,,,,,,,
453000,439,7294.229609619544,4394.155509351207,1.74,1128.14,177.14936531066894,173.6922706604004,-523.9306860351562,0.6306345462799072,0.5445682346820832,,,,,,,,
454000,440,7299.445354277309,4399.503291491507,1.74,1130.33,259.8577419281006,258.7586968994141,-523.0996112060546,0.6068962216377258,0.5580511158704757,,,,,,,,
455000,440,7299.445354277309,4399.503291491507,1.74,1130.33,294.84913330078126,297.0515283203125,-519.4767755126953,0.6177244782447815,0.5550473853945732,,,,,,,,
456000,441,7324.148827005586,4414.612089056637,1.74,1134.73,205.82869483947755,206.94622200012208,-522.2732998657226,0.6447138786315918,0.5461499989032745,,,,,,,,
457000,442,7326.726643670952,4418.604204030008,1.74,1136.32,175.02743900299072,174.3353234100342,-520.3872149658204,0.6129820346832275,0.5490318936109543,,,,,,,,
458000,443,7337.748004233994,4423.272839550777,1.74,1137.32,261.4014464950562,261.63519248962405,-519.3190216064453,0.612674355506897,0.5492222753167152,,,,,,,,
459000,444,7322.029829951445,4412.322973067791,1.74,1133.87,189.8672309112549,194.03518524169922,-519.0958615112305,0.6308591961860657,0.5524484279751778,,,,,,,,
460000,444,7322.029829951445,4412.322973067791,1.74,1133.87,217.6339752960205,215.6729256439209,-518.9510842895507,0.6206284761428833,0.5627410715818405,,,,,,,,
461000,445,7358.27329954029,4433.745125310759,1.75,1137.92,251.65778686523439,250.56363677978516,-521.3310876464843,0.6401669979095459,0.5481933471560478,,,,,,,,
462000,446,7378.024541694732,4442.828655220563,1.75,1139.77,194.87468208312987,189.7635898590088,-522.442864074707,0.6280837059020996,0.5489616605639458,,,,,,,,
463000,447,7355.338909903683,4428.771183575708,1.75,1136.56,156.45121170043944,155.17107467651368,-520.7993215942383,0.6255859732627869,0.5476473146677017,,,,,,,,
464000,448,7310.01631825381,4400.920259436095,1.74,1133.24,203.91781898498536,206.73614891052247,-519.4367324829102,0.6335423588752747,0.552813112437725,,,,,,,,
465000,449,7301.0074577297455,4395.683138367188,1.74,1132.28,239.99180946350097,229.68033668518066,-519.8580490112305,0.6334406137466431,0.54220293790102,,,,,,,,
466000,450,7322.857732214228,4412.0070473469805,1.74,1134.13,206.65529579162597,215.06446662902832,-519.2349990844726,0.6335048675537109,0.5452942454814911,,,,,,,,
467000,451,7311.382144205991,4407.0718601665185,1.74,1133.53,168.11893272399902,163.62582164764405,-522.8616983032226,0.6274095773696899,0.5318976789712906,,,,,,,,
468000,452,7358.913045834534,4430.651309303558,1.75,1137.98,192.14357749938964,201.34920070648192,-519.0084396362305,0.6515348553657532,0.5286303523182869,,,,,,,,
469000,452,7358.913045834534,4430.651309303558,1.75,1137.98,308.3385208892822,324.2430743408203,-519.0540786743164,0.627721905708313,0.548630881011486,,,,,,,,
470000,454,7372.314324682888,4438.6238153665445,1.75,1137.19,235.43667335510253,236.6670043182373,-516.4489965820312,0.6090679168701172,0.5446687057614327,,,,,,,,
471000,454,7372.314324682888,4438.6238153665445,1.75,1137.19,264.04629013061526,270.3241157531738,-518.9977947998046,0.6207771897315979,0.5536251392960548,,,,,,,,
472000,455,7376.061379396594,4440.639074493172,1.75,1138.83,305.88076934814455,304.12605041503906,-520.4967459106446,0.6345012784004211,0.5513501024246216,,,,,,,,
473000,456,7431.438878089737,4468.743137407,1.76,1145.65,402.07729972839354,401.5768470001221,-518.5332723999023,0.6293136477470398,0.5525793376564979,,,,,,,,
474000,457,7405.795320977473,4457.238235052508,1.76,1142.48,167.95128234863282,167.34658096313476,-514.5002255249024,0.6373640298843384,0.5462171486020089,,,,,,,,
475000,457,7405.795320977473,4457.238235052508,1.76,1142.48,169.45470932006836,166.95068084716797,-517.5469543457032,0.6078066229820251,0.5531970140337944,,,,,,,,
476000,458,7375.583932860342,4435.38647710527,1.76,1137.77,177.51262428283692,179.94227821350097,-517.4928887939453,0.6270028352737427,0.5483827650547027,,,,,,,,
477000,459,7411.631328065909,4454.764470853744,1.76,1142.36,176.88550834655763,171.7659588623047,-516.2258227539063,0.6190215945243835,0.5547330999374389,,,,,,,,
478000,460,7373.758602312674,4434.308044467378,1.75,1138.69,158.89413711547851,160.62546150207518,-517.0244879150391,0.6239973902702332,0.5522859752178192,,,,,,,,
479000,460,7373.758602312674,4434.308044467378,1.75,1138.69,181.7310238647461,162.53566680908204,-519.1162753295898,0.6175801753997803,0.5518906718492508,,,,,,,,
480000,461,7468.421373304723,4489.759115607562,1.76,1149.19,237.97293174743652,236.59564109802247,-514.1974780273438,0.6138778924942017,0.5382147958874702,,,,,,,,
481000,461,7468.421373304723,4489.759115607562,1.76,1149.19,251.74129364013672,240.06517097473144,-517.9014083862305,0.6205939650535583,0.5575744920969009,,,,,,,,
482000,462,7495.426903902916,4506.336182989884,1.76,1152.19,271.02697868347167,278.7225757598877,-519.9913842773437,0.6268083453178406,0.5413015577197074,,,,,,,,
483000,464,7449.551387372348,4482.700452774537,1.75,1147.77,192.6885891342163,192.0183563232422,-518.5068997192383,0.615691065788269,0.5426747626066208,,,,,,,,
484000,465,7373.256778831057,4441.655492637983,1.74,1137.53,198.3225481414795,190.50342391967774,-518.2259362792969,0.6149494051933289,0.5509501761198043,,,,,,,,
485000,466,7371.343081445433,4436.982899929259,1.74,1137.94,282.64698066711424,276.2973571014404,-518.7641006469727,0.6194984912872314,0.5532675918936729,,,,,,,,
486000,466,7371.343081445433,4436.982899929259,1.74,1137.94,263.49073204040525,254.92372421264648,-518.4624841308594,0.6243140697479248,0.5478815290331841,,,,,,,,
487000,467,7405.148084016029,4454.902607958576,1.74,1142.04,169.9122201538086,177.42285980224608,-521.3172225952148,0.6279069185256958,0.5357772508263587,,,,,,,,
488000,468,7410.943271939665,4458.218041458019,1.74,1142.18,301.46594955444334,313.25349746704103,-517.2488888549805,0.6123855710029602,0.5535204243659974,,,,,,,,
489000,469,7418.603181309602,4462.8347595913765,1.74,1142.8,172.32932861328126,174.86615745544432,-516.2633447265625,0.6051598191261292,0.5536743825674058,,,,,,,,
490000,469,7418.603181309602,4462.8347595913765,1.74,1142.8,142.6189877319336,140.09918212890625,-519.381057434082,0.6153508424758911,0.552739188671112,,,,,,,,
491000,470,7428.30582410494,4467.70663201007,1.74,1143.59,149.33829696655275,151.35665885925292,-516.3108807373047,0.6275384426116943,0.5365847522020339,,,,,,,,
492000,471,7466.066882700464,4490.071203214038,1.75,1146.79,219.5527896118164,220.0874024963379,-516.6334429931641,0.6235514283180237,0.5449973160028457,,,,,,,,
493000,472,7477.530309076709,4494.069330724948,1.75,1148.08,191.7228519821167,191.83998252868653,-516.8290017700195,0.6133623123168945,0.5445769453048706,,,,,,,,
494000,472,7477.530309076709,4494.069330724948,1.75,1148.08,239.95375282287597,243.61844360351563,-516.4264059448242,0.6371107697486877,0.5544065389037133,,,,,,,,
495000,473,7490.364309667648,4499.838235328192,1.75,1149.01,209.61672023773193,215.27822174072264,-516.912783203125,0.6264995336532593,0.5562968039512635,,,,,,,,
496000,474,7505.479069928638,4504.324649571147,1.75,1149.27,188.7480122756958,185.82480213165283,-517.2163500976562,0.587892472743988,0.5653411018848419,,,,,,,,
497000,475,7473.349271107835,4488.538702405827,1.74,1146.26,249.98448387145996,243.85412467956542,-516.7936672973633,0.6039945483207703,0.549114091694355,,,,,,,,
498000,476,7548.309170951099,4527.919481700568,1.75,1154.95,172.1996563720703,167.878959274292,-519.5579516601563,0.6183757781982422,0.551248453259468,,,,,,,,
499000,478,7455.083608943234,4477.000485307344,1.73,1145.7,387.4797472381592,381.51520248413084,-513.68396484375,0.6101052761077881,0.5413705518841744,,,,,,,,
500000,478,7455.083608943234,4477.000485307344,1.73,1145.7,233.2786321258545,232.50591217041017,-514.6353393554688,0.6024401187896729,0.5531521946191787,,,,,,,,
501000,480,7474.077754743787,4483.59326124324,1.73,1147.39,162.10283111572267,160.47649139404297,-515.8319479370117,0.6364843845367432,0.5336588850617409,,,,,,,,
